leg,joint,cmd_delta_rad,act_delta_rad
hover,2,-0.000211552,-0.000199094
hover,2,-0.000257054,-0.000268884
hover,2,-0.000181686,-0.000171408
hover,2,-0.000266251,-0.000278972
hover,2,-0.000167978,-0.000169739
hover,2,-0.000272630,-0.000281952
hover,2,-0.000196152,-0.000194892
hover,2,-0.000218775,-0.000213027
hover,2,-0.000259635,-0.000260249
hover,2,-0.000164391,-0.000160731
hover,2,-0.000275547,-0.000287384
hover,2,-0.000199286,-0.000196315
hover,2,-0.000199092,-0.000196218
hover,2,-0.000271560,-0.000276007
hover,2,-0.000168229,-0.000179902
hover,2,-0.000246773,-0.000236750
hover,2,-0.000204553,-0.000219047
hover,2,-0.000245847,-0.000237837
hover,2,-0.000200116,-0.000182815
hover,2,-0.000245403,-0.000259489
hover,2,-0.000205949,-0.000182942
hover,2,-0.000227942,-0.000249676
hover,2,-0.000206189,-0.000190459
hover,2,-0.000244453,-0.000253841
hover,2,-0.000202170,-0.000183500
hover,2,-0.000239559,-0.000260212
hover,2,-0.000199320,-0.000180446
hover,2,-0.000240924,-0.000259675
hover,2,-0.000200238,-0.000181332
hover,2,-0.000241349,-0.000258893
hover,2,-0.000200535,-0.000181690
hover,2,-0.000239634,-0.000259325
hover,2,-0.000201390,-0.000180818
hover,2,-0.000239881,-0.000259943
hover,2,-0.000200896,-0.000180244
hover,2,-0.000239738,-0.000259683
hover,2,-0.000201184,-0.000180870
hover,2,-0.000243945,-0.000255764
hover,2,-0.000198019,-0.000182852
hover,2,-0.000245373,-0.000258274
hover,2,-0.000189104,-0.000181697
hover,2,-0.000254560,-0.000260115
hover,2,-0.000177791,-0.000177279
hover,2,-0.000272388,-0.000277027
hover,2,-0.000182879,-0.000183739
hover,2,-0.000224726,-0.000221930
hover,2,-0.000224485,-0.000229821
hover,2,-0.000217455,-0.000201091
hover,2,-0.000218458,-0.000227220
hover,2,-0.000255506,-0.000250876
hover,2,-0.000165369,-0.000168875
hover,2,-0.000255225,-0.000270016
hover,2,-0.000186231,-0.000163719
hover,2,-0.000262866,-0.000277251
hover,2,-0.000188576,-0.000187710
hover,2,-0.000206493,-0.000214659
hover,2,-0.000261396,-0.000257373
hover,2,-0.000172202,-0.000171758
hover,2,-0.000268168,-0.000268683
hover,2,-0.000183280,-0.000181004
hover,2,-0.000223203,-0.000220232
hover,2,-0.000216637,-0.000218742
hover,2,-0.000222939,-0.000223577
hover,2,-0.000210070,-0.000205643
hover,2,-0.000253044,-0.000255503
hover,2,-0.000182093,-0.000170618
hover,2,-0.000251889,-0.000264093
hover,2,-0.000171588,-0.000157364
hover,2,-0.000282082,-0.000294141
hover,2,-0.000216034,-0.000223882
hover,2,-0.000185096,-0.000180990
hover,2,-0.000206479,-0.000207253
hover,2,-0.000209637,-0.000214770
hover,2,-0.000250237,-0.000251681
hover,2,-0.000192893,-0.000190683
hover,2,-0.000261574,-0.000257611
hover,2,-0.000167034,-0.000166662
hover,2,-0.000263329,-0.000267982
hover,2,-0.000174518,-0.000173226
hover,2,-0.000252856,-0.000252046
hover,2,-0.000182974,-0.000179879
hover,2,-0.000255161,-0.000263065
hover,2,-0.000177316,-0.000170559
hover,2,-0.000258934,-0.000266291
hover,2,-0.000172807,-0.000173762
hover,2,-0.000253310,-0.000256576
hover,2,-0.000183775,-0.000174649
hover,2,-0.000253461,-0.000258394
hover,2,-0.000184523,-0.000174530
hover,2,-0.000253293,-0.000263512
hover,2,-0.000179827,-0.000166170
hover,2,-0.000259108,-0.000272676
hover,2,-0.000171683,-0.000157557
hover,2,-0.000255541,-0.000278383
hover,2,-0.000157693,-0.000195742
hover,2,-0.000212518,-0.000197127
hover,2,-0.000281969,-0.000273101
hover,2,-0.000185361,-0.000182495
hover,2,-0.000227043,-0.000199839
hover,2,-0.000204120,-0.000196330
hover,2,-0.000247602,-0.000264347
hover,2,-0.000202232,-0.000182755
hover,2,-0.000232532,-0.000234835
hover,2,-0.000190224,-0.000191621
hover,2,-0.000240222,-0.000258230
hover,2,-0.000194363,-0.000172116
hover,2,-0.000225780,-0.000246577
hover,2,-0.000202499,-0.000191078
hover,3,-0.000399813,-0.000403881
hover,3,-0.000195616,-0.000411272
hover,3,-0.000404973,-0.000394821
hover,3,-0.000415167,-0.000395298
hover,3,-0.000426877,-0.000396490
hover,3,-0.000438325,-0.000399351
hover,3,-0.000554197,-0.000402451
hover,3,-0.000428314,-0.000414133
hover,3,-0.000426417,-0.000415564
hover,3,-0.000412764,-0.000416517
hover,3,-0.000365495,-0.000416279
hover,3,-0.000452412,-0.000411272
hover,3,-0.000390389,-0.000414610
hover,3,-0.000403251,-0.000412703
hover,3,-0.000369428,-0.000411510
hover,3,-0.000459740,-0.000408411
hover,3,-0.000378421,-0.000412464
hover,3,-0.000388569,-0.000409126
hover,3,-0.000403550,-0.000407696
hover,3,-0.000398961,-0.000407457
hover,3,-0.000396371,-0.000407219
hover,3,-0.000393381,-0.000406027
hover,3,-0.000391977,-0.000404596
hover,3,-0.000390789,-0.000403404
hover,3,-0.000389753,-0.000401974
hover,3,-0.000390095,-0.000401020
hover,3,-0.000389435,-0.000400305
hover,3,-0.000378084,-0.000399351
hover,3,-0.000300319,-0.000397682
hover,3,-0.000474131,-0.000390053
hover,3,-0.000383522,-0.000396252
hover,3,-0.000380633,-0.000395060
hover,3,-0.000433606,-0.000393629
hover,3,-0.000363542,-0.000397205
hover,3,-0.000359730,-0.000393867
hover,3,-0.000426876,-0.000391245
hover,3,-0.000345058,-0.000393867
hover,3,-0.000369175,-0.000390291
hover,3,-0.000401695,-0.000388384
hover,3,-0.000278381,-0.000389099
hover,3,-0.000416743,-0.000380754
hover,3,-0.000383009,-0.000382662
hover,3,-0.000425758,-0.000382662
hover,3,-0.000401922,-0.000386238
hover,3,-0.000348739,-0.000387907
hover,3,-0.000349321,-0.000383854
hover,3,-0.000370875,-0.000381470
hover,3,-0.000391786,-0.000380516
hover,3,-0.000328245,-0.000381231
hover,3,-0.000461299,-0.000376701
hover,3,-0.000377290,-0.000383615
hover,3,-0.000329812,-0.000382662
hover,3,-0.000363821,-0.000378609
hover,3,-0.000371034,-0.000377178
hover,3,-0.000323360,-0.000376701
hover,3,-0.000398749,-0.000372171
hover,3,-0.000362962,-0.000374079
hover,3,-0.000356558,-0.000372887
hover,3,-0.000357157,-0.000371695
hover,3,-0.000360390,-0.000370741
hover,3,-0.000362001,-0.000369787
hover,3,-0.000363605,-0.000369549
hover,3,-0.000362766,-0.000368357
hover,3,-0.000362555,-0.000367880
hover,3,-0.000363295,-0.000367641
hover,3,-0.000367465,-0.000366926
hover,3,-0.000267117,-0.000366926
hover,3,-0.000352272,-0.000358343
hover,3,-0.000354847,-0.000357389
hover,3,-0.000358566,-0.000356913
hover,3,-0.000362676,-0.000356913
hover,3,-0.000452751,-0.000357389
hover,3,-0.000356881,-0.000364780
hover,3,-0.000355826,-0.000364304
hover,3,-0.000350331,-0.000364065
hover,3,-0.000352111,-0.000363111
hover,3,-0.000343969,-0.000362158
hover,3,-0.000350730,-0.000360489
hover,3,-0.000344672,-0.000360012
hover,3,-0.000370358,-0.000357628
hover,3,-0.000358174,-0.000359297
hover,3,-0.000345661,-0.000359297
hover,3,-0.000379639,-0.000357151
hover,3,-0.000326358,-0.000359774
hover,3,-0.000321245,-0.000356674
hover,3,-0.000343249,-0.000353336
hover,3,-0.000344410,-0.000352383
hover,3,-0.000345302,-0.000352144
hover,3,-0.000343200,-0.000351906
hover,3,-0.000322987,-0.000351191
hover,3,-0.000382102,-0.000347614
hover,3,-0.000319084,-0.000351667
hover,3,-0.000292337,-0.000347614
hover,3,-0.000393585,-0.000344038
hover,3,-0.000303315,-0.000346661
hover,3,-0.000373768,-0.000343084
hover,3,-0.000322413,-0.000343561
hover,3,-0.000315591,-0.000339270
hover,3,-0.000309921,-0.000333786
hover,3,-0.000289192,-0.000330210
hover,3,-0.000285938,-0.000323534
hover,3,-0.000290712,-0.000317335
hover,3,-0.000209402,-0.000312805
hover,3,-0.000172865,-0.000257254
hover,3,0.000176705,-0.000040531
hover,3,0.000076131,-0.000000954
hover,3,0.000195663,0.000015974
hover,3,0.000227745,0.000025034
hover,3,-0.000114844,0.000058889
hover,3,0.000326114,0.000032187
hover,3,-0.000077235,0.000056267
hover,3,0.000170286,0.000040770
hover,3,-0.000251910,0.000054359
hover,3,0.000209340,0.000025988
hover,3,-0.000031950,0.000041485
hover,3,-0.000014246,0.000034571
hover,3,0.000173361,0.000032902
hover,3,-0.000145397,0.000042915
hover,3,0.000225045,0.000027657
hover,3,0.000007414,0.000042439
hover,3,-0.000130019,0.000036955
hover,3,0.000178689,0.000029087
hover,3,0.000111182,0.000041723
hover,3,-0.000193305,0.000044823
hover,3,0.000324392,0.000024319
hover,3,-0.000140038,0.000046730
hover,3,0.000169122,0.000037193
hover,3,0.000005957,0.000039816
hover,3,0.000034015,0.000045538
hover,3,-0.000165988,0.000036478
hover,3,0.000115086,0.000027180
hover,3,-0.000098864,0.000030279
hover,3,0.000015154,0.000022411
hover,3,-0.000089438,0.000019073
hover,3,0.000206957,0.000012875
hover,3,-0.000036787,0.000025988
hover,3,0.000012339,0.000022888
hover,3,0.000028235,0.000021219
hover,3,0.000337297,0.000021458
hover,3,-0.000390873,0.000046968
hover,3,0.000143462,0.000011206
hover,3,-0.000148143,0.000024080
hover,3,0.000158994,0.000007153
hover,3,-0.000088751,0.000023365
hover,3,0.000076742,0.000010490
hover,3,-0.000245346,0.000020027
hover,3,0.000335096,-0.000007153
hover,3,-0.000109345,0.000027657
hover,3,0.000109298,0.000007629
hover,3,-0.000870295,0.000026464
hover,3,0.000332296,-0.000058174
hover,3,-0.000035845,-0.000025034
hover,3,0.000014026,-0.000031471
hover,3,-0.000040276,-0.000019073
hover,3,0.000170453,-0.000023127
hover,3,-0.000165585,-0.000013113
hover,3,0.000254873,-0.000012159
hover,3,-0.000081006,0.000003576
hover,3,0.000129514,-0.000008345
hover,3,-0.000003012,-0.000002146
hover,3,-0.000044602,0.000005007
hover,3,0.000086322,0.000000954
hover,3,-0.000065819,0.000006914
hover,3,0.000036337,0.000001431
hover,3,0.000084777,-0.000003815
hover,3,-0.000029275,0.000018358
hover,3,0.000091672,-0.000000477
hover,3,-0.000013959,0.000019789
hover,3,0.000065315,0.000007868
hover,3,0.000032160,0.000018835
hover,3,0.000002966,0.000023365
hover,3,-0.000016411,0.000017166
hover,3,0.000047868,0.000013590
hover,3,0.000147892,0.000010014
hover,3,-0.000029222,0.000035286
hover,3,0.000115534,0.000017643
hover,3,-0.000012234,0.000035048
hover,3,0.000186458,0.000018120
hover,3,-0.000094231,0.000051737
hover,3,0.000183761,0.000020981
hover,3,-0.000031365,0.000048161
hover,3,0.000262918,0.000029802
hover,3,-0.000076061,0.000061035
hover,3,0.000061056,0.000042200
hover,3,0.000171410,0.000036955
hover,3,-0.000083255,0.000067949
hover,3,0.000221512,0.000033140
hover,3,-0.000084716,0.000077486
hover,3,0.000083068,0.000039339
hover,3,0.000030905,0.000042200
hover,3,0.000053357,0.000046968
hover,3,0.000088237,0.000047445
hover,3,0.000029073,0.000049353
hover,3,0.000020331,0.000054836
hover,3,0.000066899,0.000044346
hover,3,-0.000050235,0.000056028
hover,3,0.000194776,0.000038385
hover,3,-0.000026114,0.000048161
hover,3,0.000080372,0.000046015
hover,3,0.000098712,0.000045061
hover,3,-0.000018574,0.000059843
hover,3,0.000126827,0.000042200
hover,3,-0.000069077,0.000056505
hover,3,0.000055537,0.000047684
hover,3,0.000179245,0.000041246
hover,3,-0.000155356,0.000060797
hover,3,0.000259470,0.000042677
hover,3,-0.000123312,0.000054121
hover,3,0.000105516,0.000043631
hover,3,0.000047866,0.000039339
hover,3,-0.000021038,0.000048876
hover,3,0.000120624,0.000037909
hover,3,-0.000095422,0.000056744
hover,3,0.000064019,0.000035286
hover,3,0.000008685,0.000039339
hover,3,0.000076969,0.000036001
hover,3,-0.000045757,0.000042200
hover,3,0.000076051,0.000031471
hover,3,-0.000043432,0.000039101
hover,3,0.000073294,0.000028849
hover,3,-0.000037446,0.000035763
hover,3,0.000072513,0.000026226
hover,3,-0.000054826,0.000033140
hover,3,0.000087394,0.000022888
hover,3,-0.000059646,0.000031710
hover,3,0.000087506,0.000021219
hover,3,-0.000062343,0.000029564
hover,3,0.000087011,0.000018835
hover,3,-0.000053694,0.000030279
hover,3,0.000060098,0.000018358
hover,3,-0.000030552,0.000025511
hover,3,0.000029579,0.000018835
hover,3,0.000052222,0.000017643
hover,3,-0.000015796,0.000024796
hover,3,0.000186470,0.000012398
hover,3,-0.000148590,0.000042200
hover,3,0.000017960,0.000012875
hover,3,0.000005507,0.000020027
hover,3,0.000062949,0.000011921
hover,3,-0.000042362,0.000028610
hover,3,0.000150008,0.000006437
hover,3,-0.000065308,0.000033140
hover,3,0.000000933,0.000017643
hover,3,0.000035101,0.000015020
hover,3,0.000024683,0.000019312
hover,3,0.000008403,0.000020504
hover,3,-0.000064398,0.000023842
hover,3,0.000236935,0.000008345
hover,3,-0.000148950,0.000033855
hover,3,0.000203664,0.000009060
hover,3,-0.000196942,0.000036478
hover,3,0.000000000,0.000010729
hover,3,0.000006140,0.000011444
hover,3,-0.000000186,0.000011206
hover,3,0.000044967,0.000008821
hover,3,0.000043224,0.000008106
hover,3,0.000042754,0.000016689
hover,3,-0.000067097,0.000020266
hover,3,0.000023052,0.000011206
hover,3,0.000185998,-0.000000477
hover,3,-0.000069442,0.000032663
hover,3,-0.000008480,0.000018358
hover,3,-0.000010232,0.000015259
hover,3,-0.000028908,0.000019789
hover,3,0.000224546,0.000011444
hover,3,-0.000186806,0.000029087
hover,3,0.000217411,0.000004530
hover,3,-0.000120370,0.000030994
hover,3,0.000140455,0.000011206
hover,3,-0.000130970,0.000032425
hover,3,0.000075994,0.000004768
hover,3,0.000012392,0.000020027
hover,3,0.000028823,0.000013351
hover,3,-0.000037029,0.000022173
hover,3,0.000069415,0.000010967
hover,3,-0.000067119,0.000021696
hover,3,0.000060499,0.000010729
hover,3,-0.000010330,0.000012398
hover,3,0.000026182,0.000010252
hover,3,-0.000016658,0.000015974
hover,3,0.000014749,0.000010729
hover,3,0.000010314,0.000012875
hover,3,0.000022381,0.000009060
hover,3,-0.000035043,0.000020742
hover,3,0.000178594,0.000009537
hover,3,-0.000026982,0.000054121
hover,3,-0.000129303,0.000001669
hover,3,0.000260658,0.000001431
hover,3,-0.000355884,0.000012636
hover,3,0.000353266,-0.000011683
hover,3,-0.000172375,0.000035048
hover,3,0.000174336,0.000005007
hover,3,-0.000145315,0.000029087
hover,3,0.000019302,0.000005722
hover,3,0.000045049,0.000006437
hover,3,-0.000178128,0.000013828
hover,3,0.000200406,-0.000007153
hover,3,-0.000276850,0.000026226
hover,3,0.000018172,-0.000009775
hover,4,0.000070383,0.000213688
hover,4,0.000191201,0.000209855
hover,4,0.000033028,0.000208159
hover,4,0.000023403,0.000194211
hover,4,0.000007096,0.000180562
hover,4,-0.000015644,0.000166706
hover,4,-0.000184738,0.000152156
hover,4,-0.000023732,0.000125335
hover,4,-0.000007863,0.000113360
hover,4,0.000028988,0.000103682
hover,4,0.000097013,0.000097718
hover,4,-0.000153578,0.000097643
hover,4,0.000035211,0.000077716
hover,4,0.000060416,0.000074243
hover,4,-0.000092704,0.000073125
hover,4,-0.000126049,0.000059994
hover,4,0.000110839,0.000045124
hover,4,-0.000050261,0.000050264
hover,4,-0.000031341,0.000042337
hover,4,-0.000033708,0.000036445
hover,4,-0.000045754,0.000030843
hover,4,-0.000044308,0.000024738
hover,4,-0.000033881,0.000019222
hover,4,-0.000032354,0.000014971
hover,4,-0.000038339,0.000011194
hover,4,-0.000038223,0.000007233
hover,4,-0.000032458,0.000003595
hover,4,-0.000013189,0.000000711
hover,4,0.000097674,-0.000000409
hover,4,-0.000147193,0.000007399
hover,4,-0.000154024,-0.000004917
hover,4,0.000043514,-0.000016770
hover,4,-0.000069073,-0.000012092
hover,4,-0.000040251,-0.000016617
hover,4,0.000173445,-0.000018488
hover,4,-0.000270053,-0.000003296
hover,4,-0.000072278,-0.000024381
hover,4,-0.000082853,-0.000028304
hover,4,-0.000030346,-0.000032680
hover,4,0.000078615,-0.000032561
hover,4,-0.000102579,-0.000023684
hover,4,-0.000006774,-0.000029980
hover,4,-0.000122162,-0.000028182
hover,4,-0.000054298,-0.000035667
hover,4,-0.000107038,-0.000037194
hover,4,0.000029945,-0.000042738
hover,4,-0.000055094,-0.000037028
hover,4,-0.000049661,-0.000038451
hover,4,-0.000063471,-0.000039387
hover,4,-0.000095272,-0.000041280
hover,4,-0.000090214,-0.000045680
hover,4,-0.000049000,-0.000049211
hover,4,-0.000022313,-0.000049214
hover,4,-0.000083258,-0.000047128
hover,4,0.000038837,-0.000050008
hover,4,-0.000119118,-0.000042979
hover,4,-0.000098882,-0.000049029
hover,4,-0.000063190,-0.000053031
hover,4,-0.000056358,-0.000053895
hover,4,-0.000059930,-0.000054125
hover,4,-0.000063585,-0.000054612
hover,4,-0.000066049,-0.000055359
hover,4,-0.000068131,-0.000056239
hover,4,-0.000069956,-0.000057218
hover,4,-0.000072263,-0.000058267
hover,4,-0.000077067,-0.000059411
hover,4,0.000252068,-0.000060858
hover,4,-0.000060234,-0.000036016
hover,4,-0.000064507,-0.000037858
hover,4,-0.000069435,-0.000040011
hover,4,-0.000074620,-0.000042402
hover,4,-0.000333949,-0.000045007
hover,4,-0.000080069,-0.000068028
hover,4,-0.000069377,-0.000069118
hover,4,-0.000070225,-0.000069181
hover,4,-0.000080463,-0.000069292
hover,4,-0.000061350,-0.000070210
hover,4,-0.000056176,-0.000069558
hover,4,-0.000073856,-0.000068519
hover,4,-0.000130275,-0.000068971
hover,4,-0.000058308,-0.000073889
hover,4,-0.000105762,-0.000072717
hover,4,-0.000094155,-0.000075356
hover,4,-0.000047124,-0.000076935
hover,4,-0.000070445,-0.000074573
hover,4,-0.000079105,-0.000074267
hover,4,-0.000079053,-0.000074707
hover,4,-0.000088751,-0.000075104
hover,4,-0.000091167,-0.000076218
hover,4,-0.000045326,-0.000077457
hover,4,-0.000142339,-0.000074944
hover,4,-0.000047455,-0.000080355
hover,4,-0.000038190,-0.000077781
hover,4,-0.000137519,-0.000074646
hover,4,-0.000078287,-0.000079738
hover,4,-0.000098882,-0.000082709
hover,4,-0.000092134,-0.000091556
hover,4,-0.000087745,-0.000100588
hover,4,-0.000098207,-0.000107802
hover,4,-0.000071248,-0.000114510
hover,4,-0.000128927,-0.000118119
hover,4,-0.000152504,-0.000125729
hover,4,-0.000046076,-0.000133901
hover,4,-0.000245959,-0.000337027
hover,4,-0.000140545,-0.001196673
hover,4,-0.000264454,-0.001186483
hover,4,-0.000277600,-0.001070637
hover,4,-0.000306162,-0.001282900
hover,4,-0.000306042,-0.000556739
hover,4,-0.000168486,-0.000547079
hover,4,0.000277072,-0.000487724
hover,4,-0.000434248,0.000074694
hover,4,-0.000201153,-0.000195940
hover,4,0.000195192,-0.000141563
hover,4,-0.000089331,0.000255630
hover,4,-0.000053113,-0.000022456
hover,4,-0.000089643,-0.000486778
hover,4,0.000022026,0.000190313
hover,4,-0.000014117,-0.000261870
hover,4,0.000037508,0.000056211
hover,4,-0.000134798,0.000288891
hover,4,0.000561006,-0.000051730
hover,4,-0.000558817,-0.000295433
hover,4,-0.000054970,0.000130008
hover,4,0.000106253,-0.000163803
hover,4,-0.000155391,0.000098967
hover,4,0.000033617,-0.000141286
hover,4,-0.000135923,0.000109426
hover,4,0.000175989,-0.000136148
hover,4,0.000097408,0.000139565
hover,4,0.000167797,-0.000136455
hover,4,-0.000473468,0.000135935
hover,4,-0.000048424,-0.000152207
hover,4,-0.000030548,0.000124634
hover,4,0.000010478,-0.000154962
hover,4,0.000168114,0.000134464
hover,4,-0.000036089,-0.000141470
hover,4,0.000064090,0.000156233
hover,4,-0.000192224,-0.000151103
hover,4,0.000143470,0.000161547
hover,4,0.000066287,-0.000153772
hover,4,-0.000223315,0.000159389
hover,4,0.000072238,-0.000169408
hover,4,-0.000053001,0.000147240
hover,4,-0.000146171,-0.000162806
hover,4,0.000012782,0.000148459
hover,4,0.000039275,-0.000172930
hover,4,0.000276849,0.000167807
hover,4,-0.000292980,-0.000145631
hover,4,-0.002493162,0.000143840
hover,4,-0.000176816,-0.000197548
hover,4,0.000183930,0.000322340
hover,4,-0.000148465,-0.000306522
hover,4,0.000107580,0.000206910
hover,4,-0.000169356,-0.000239343
hover,4,0.000146220,0.000142243
hover,4,-0.000074375,-0.000093065
hover,4,-0.000239156,-0.000347916
hover,4,0.000040445,-0.000043962
hover,4,-0.000033347,-0.000127304
hover,4,-0.000068510,-0.000145645
hover,4,0.000136945,0.000310024
hover,4,-0.000144855,-0.000337930
hover,4,0.000049684,0.000172123
hover,4,0.000012736,-0.000061986
hover,4,-0.000045736,-0.000089814
hover,4,0.000038905,-0.000061183
hover,4,0.000005862,-0.000020674
hover,4,-0.000030610,-0.000044196
hover,4,0.000035723,0.000091798
hover,4,-0.000046464,-0.000147671
hover,4,0.000192432,0.000208328
